timestamp,x,y,z,r
2024/06/05-18:55:35.636799,399.20,-13.88,246.96,-4.02
2024/06/05-18:55:35.819670,399.20,-13.88,246.96,-4.02
2024/06/05-18:55:35.991107,399.20,-13.88,246.96,-4.02
2024/06/05-18:55:36.204032,399.20,-13.88,246.96,-4.02
2024/06/05-18:55:36.426460,399.21,-13.88,246.35,-4.02
2024/06/05-18:55:36.555773,399.21,-13.88,246.35,-4.02
2024/06/05-18:55:36.757951,399.23,-13.67,246.35,-3.86
2024/06/05-18:55:36.929977,399.23,-13.67,246.35,-3.86
2024/06/05-18:55:37.081973,398.78,-14.27,246.58,-3.95
2024/06/05-18:55:37.262344,398.79,-14.16,246.58,-3.87
2024/06/05-18:55:37.440084,398.76,-14.87,246.58,-4.04
2024/06/05-18:55:37.537777,398.76,-14.87,246.58,-4.04
2024/06/05-18:55:37.612108,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:37.791891,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:37.971597,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:38.178758,398.76,-14.87,246.58,-4.04
2024/06/05-18:55:38.265505,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:38.376683,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:38.589096,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:38.650567,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:38.736150,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:38.902856,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:39.072536,398.77,-14.77,246.58,-3.96
2024/06/05-18:55:39.268697,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:39.374980,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:39.516496,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:39.658495,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:39.828207,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:40.036985,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:40.191579,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:40.350080,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:40.510246,398.75,-15.37,246.58,-4.04
2024/06/05-18:55:40.725927,398.76,-15.17,246.58,-3.88
2024/06/05-18:55:40.873436,399.17,-15.18,246.96,-3.88
2024/06/05-18:55:41.082460,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.162733,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.254133,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.342283,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.409753,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.478377,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.558024,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.640584,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.707529,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.793145,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.868886,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:41.939235,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.033879,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.150075,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.185117,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.267598,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.365291,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.542475,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.620950,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.702421,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.820703,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:42.928684,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.017237,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.103108,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.175691,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.269504,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.352792,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.501796,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.675166,399.15,-15.79,246.96,-3.97
2024/06/05-18:55:43.871560,399.54,-15.80,247.95,-3.97
2024/06/05-18:55:44.029492,399.93,-15.81,248.94,-3.97
2024/06/05-18:55:44.241911,400.71,-15.84,250.93,-3.97
2024/06/05-18:55:44.499712,400.80,-15.84,250.51,-3.96
2024/06/05-18:55:44.675194,401.64,-15.25,251.79,-3.88
2024/06/05-18:55:44.837958,402.06,-15.26,252.58,-3.87
2024/06/05-18:55:44.997200,402.91,-15.28,254.16,-3.87
2024/06/05-18:55:45.145162,402.91,-15.28,254.16,-3.87
2024/06/05-18:55:45.301640,403.80,-14.69,255.14,-3.77
2024/06/05-18:55:45.473899,404.18,-14.70,256.14,-3.77
2024/06/05-18:55:45.639619,404.67,-14.10,256.23,-3.68
2024/06/05-18:55:45.864673,405.03,-14.21,257.23,-3.76
2024/06/05-18:55:45.995500,405.03,-14.21,257.23,-3.76
2024/06/05-18:55:46.172212,405.03,-14.21,257.23,-3.76
2024/06/05-18:55:46.385996,406.27,-13.62,259.24,-3.67
2024/06/05-18:55:46.599259,406.70,-13.74,259.94,-3.74
2024/06/05-18:55:46.791936,406.72,-13.12,259.94,-3.66
2024/06/05-18:55:46.920273,406.72,-13.12,259.94,-3.66
2024/06/05-18:55:47.072178,407.13,-13.13,260.24,-3.65
2024/06/05-18:55:47.302184,407.11,-12.71,260.85,-3.73
2024/06/05-18:55:47.447208,407.50,-12.72,261.26,-3.73
2024/06/05-18:55:47.658040,407.48,-13.03,261.25,-3.96
2024/06/05-18:55:47.870668,407.44,-13.14,261.87,-4.04
2024/06/05-18:55:48.102653,407.44,-12.72,261.86,-4.11
2024/06/05-18:55:48.289464,407.44,-12.72,261.86,-4.11
2024/06/05-18:55:48.470498,407.83,-12.73,262.27,-4.11
2024/06/05-18:55:48.667138,407.83,-12.73,262.27,-4.11
2024/06/05-18:55:48.873047,408.04,-12.72,261.32,-4.09
2024/06/05-18:55:49.057326,408.04,-12.72,261.32,-4.09
2024/06/05-18:55:49.294455,408.04,-12.72,261.32,-4.09
2024/06/05-18:55:49.516640,408.04,-12.72,261.32,-4.09
2024/06/05-18:55:49.656752,408.04,-12.72,261.32,-4.09
2024/06/05-18:55:49.829202,408.00,-12.41,261.93,-4.24
2024/06/05-18:55:49.987639,408.00,-12.41,261.93,-4.24
2024/06/05-18:55:50.176478,408.00,-12.41,261.93,-4.24
2024/06/05-18:55:50.358840,408.00,-12.41,261.93,-4.24
2024/06/05-18:55:50.536466,408.00,-12.41,261.93,-4.24
2024/06/05-18:55:50.700056,408.40,-12.42,262.34,-4.24
2024/06/05-18:55:50.910908,408.40,-12.42,262.34,-4.24
2024/06/05-18:55:51.052881,407.97,-12.41,262.55,-4.24
2024/06/05-18:55:51.230929,405.97,-9.90,261.74,-4.27
2024/06/05-18:55:51.444839,404.33,-6.59,261.94,-4.06
2024/06/05-18:55:51.634239,402.63,-4.65,262.14,-4.11
2024/06/05-18:55:51.914293,401.81,-3.53,261.94,-4.01
2024/06/05-18:55:52.127511,400.96,-2.22,261.72,-4.14
2024/06/05-18:55:52.409273,398.36,1.88,261.81,-4.00
2024/06/05-18:55:52.557772,398.36,1.88,261.81,-4.00
2024/06/05-18:55:52.723500,397.52,2.97,261.61,-3.90
2024/06/05-18:55:52.889711,397.03,4.25,261.78,-4.03
2024/06/05-18:55:53.129191,395.76,5.82,261.17,-3.93
2024/06/05-18:55:53.279439,395.27,6.49,261.35,-4.14
2024/06/05-18:55:53.416888,394.42,7.66,261.15,-3.97
2024/06/05-18:55:53.606519,393.49,9.11,261.53,-3.94
2024/06/05-18:55:53.770701,393.49,9.11,261.53,-3.94
2024/06/05-18:55:53.983089,392.51,10.34,261.61,-4.09
2024/06/05-18:55:54.143748,392.04,11.31,261.69,-4.07
2024/06/05-18:55:54.348735,391.97,11.90,262.39,-3.98
2024/06/05-18:55:54.567697,391.50,12.65,261.96,-4.12
2024/06/05-18:55:54.707271,391.04,13.12,262.15,-4.12
2024/06/05-18:55:54.907540,390.64,13.10,261.76,-4.12
2024/06/05-18:55:55.114687,390.59,14.18,261.75,-4.02
2024/06/05-18:55:55.310525,390.15,14.16,261.94,-4.02
2024/06/05-18:55:55.492985,390.12,14.65,261.94,-4.01
2024/06/05-18:55:55.612173,389.72,14.52,261.53,-4.09
2024/06/05-18:55:55.804337,389.66,15.11,262.12,-4.00
2024/06/05-18:55:56.022239,389.23,15.68,261.73,-3.91
2024/06/05-18:55:56.168097,389.23,15.68,261.73,-3.91
2024/06/05-18:55:56.373856,389.23,15.68,261.73,-3.91
2024/06/05-18:55:56.529501,389.23,15.68,261.73,-3.91
2024/06/05-18:55:56.766742,389.23,15.68,261.73,-3.91
2024/06/05-18:55:56.964163,389.15,15.96,262.30,-4.06
2024/06/05-18:55:57.025359,389.14,15.85,262.29,-4.14
2024/06/05-18:55:57.269599,389.14,15.85,262.29,-4.14
2024/06/05-18:55:57.502362,389.14,15.85,262.29,-4.14
2024/06/05-18:55:57.717761,389.14,15.85,262.29,-4.14
2024/06/05-18:55:57.934117,388.74,15.83,261.89,-4.14
2024/06/05-18:55:58.108835,388.74,15.83,261.89,-4.14
2024/06/05-18:55:58.314735,388.74,15.83,261.89,-4.14
2024/06/05-18:55:58.494121,388.74,15.83,261.89,-4.14
2024/06/05-18:55:58.659120,388.74,15.83,261.89,-4.14
2024/06/05-18:55:58.817938,388.74,16.42,261.79,-4.05
2024/06/05-18:55:58.940415,388.74,16.42,261.79,-4.05
2024/06/05-18:55:59.053637,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.095970,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.183992,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.272228,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.306160,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.386311,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.482641,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.532977,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.611672,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.753071,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.820699,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.871129,388.72,16.42,261.89,-4.05
2024/06/05-18:55:59.956313,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.044047,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.113182,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.202925,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.275330,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.324987,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.478445,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.533620,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.579392,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.658241,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.731776,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.815433,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.894587,388.72,16.42,261.89,-4.05
2024/06/05-18:56:00.973851,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.080761,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.184508,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.243180,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.322640,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.398586,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.486999,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.562363,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.639426,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.694270,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.779579,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.852882,388.72,16.42,261.89,-4.05
2024/06/05-18:56:01.961100,388.72,16.42,261.89,-4.05
2024/06/05-18:56:02.041394,388.72,16.42,261.89,-4.05
2024/06/05-18:56:02.083663,388.72,16.42,261.89,-4.05
2024/06/05-18:56:02.182799,388.72,16.42,261.89,-4.05
2024/06/05-18:56:02.257486,388.72,16.42,261.89,-4.05
2024/06/05-18:56:02.362668,388.72,16.42,261.89,-4.05
2024/06/05-18:56:02.451209,388.74,16.42,261.79,-4.05
2024/06/05-18:56:02.595984,388.73,16.52,261.90,-3.98
2024/06/05-18:56:02.647125,388.73,16.52,261.90,-3.98
2024/06/05-18:56:02.684445,388.73,16.52,261.90,-3.98
2024/06/05-18:56:02.723852,388.73,16.52,261.90,-3.98
2024/06/05-18:56:02.826307,388.73,16.52,261.90,-3.98
2024/06/05-18:56:02.895728,388.73,16.52,261.90,-3.98
2024/06/05-18:56:02.983070,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.069157,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.108253,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.195350,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.267813,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.405632,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.456347,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.530852,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.577257,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.660022,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.736068,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.812261,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.890230,388.73,16.52,261.90,-3.98
2024/06/05-18:56:03.962969,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.105856,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.182912,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.219464,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.316405,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.402718,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.483700,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.611388,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.654165,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.762399,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.872356,388.73,16.52,261.90,-3.98
2024/06/05-18:56:04.914698,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.002524,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.077950,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.115382,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.202943,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.284767,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.358795,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.448391,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.587736,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.673755,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.759784,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.834422,388.73,16.52,261.90,-3.98
2024/06/05-18:56:05.921602,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.015032,388.73,16.62,261.91,-3.90
2024/06/05-18:56:06.046909,388.73,16.62,261.91,-3.90
2024/06/05-18:56:06.137418,388.73,16.62,261.91,-3.90
2024/06/05-18:56:06.234472,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.315994,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.360008,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.449040,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.501503,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.588369,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.657634,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.725292,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.828544,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.930805,388.73,16.52,261.90,-3.98
2024/06/05-18:56:06.992982,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.087182,388.75,16.63,261.80,-3.89
2024/06/05-18:56:07.132110,388.75,16.63,261.80,-3.89
2024/06/05-18:56:07.212044,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.319641,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.355492,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.434276,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.532085,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.566147,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.642843,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.791677,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.819127,388.73,16.52,261.90,-3.98
2024/06/05-18:56:07.926814,388.73,16.52,261.90,-3.98
2024/06/05-18:56:08.000490,388.73,16.52,261.90,-3.98
2024/06/05-18:56:08.083795,388.73,16.52,261.90,-3.98
2024/06/05-18:56:08.157984,388.73,16.52,261.90,-3.98
2024/06/05-18:56:08.222502,388.73,16.62,261.91,-3.90
2024/06/05-18:56:08.318661,388.73,16.62,261.91,-3.90
2024/06/05-18:56:08.388597,388.73,16.52,261.90,-3.98
2024/06/05-18:56:08.457200,388.73,16.52,261.90,-3.98
2024/06/05-18:56:08.521548,388.73,16.52,261.90,-3.98
2024/06/05-18:56:08.613413,388.48,16.46,263.06,-4.04
2024/06/05-18:56:08.870412,388.48,16.46,263.06,-4.04
2024/06/05-18:56:08.986847,388.48,16.46,263.06,-4.04
2024/06/05-18:56:09.171323,388.48,16.46,263.06,-4.04
2024/06/05-18:56:09.351426,388.49,16.56,263.06,-3.96
2024/06/05-18:56:09.514515,388.53,16.56,262.47,-3.96
2024/06/05-18:56:09.587474,388.52,16.46,262.47,-4.04
2024/06/05-18:56:09.624654,388.52,16.46,262.47,-4.04
2024/06/05-18:56:09.705980,388.52,16.46,262.47,-4.04
2024/06/05-18:56:09.789280,388.52,16.46,262.47,-4.04
2024/06/05-18:56:09.827749,388.52,16.46,262.47,-4.04
2024/06/05-18:56:09.960170,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.000786,388.53,16.56,262.47,-3.96
2024/06/05-18:56:10.096749,388.53,16.56,262.47,-3.96
2024/06/05-18:56:10.169744,388.53,16.56,262.47,-3.96
2024/06/05-18:56:10.217040,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.298529,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.387853,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.429454,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.507212,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.623272,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.719762,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.780495,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.834117,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.938415,388.52,16.46,262.47,-4.04
2024/06/05-18:56:10.977739,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.058065,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.146700,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.217800,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.272518,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.386020,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.497849,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.548188,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.639757,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.720914,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.817555,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.896649,388.52,16.46,262.47,-4.04
2024/06/05-18:56:11.936049,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.049823,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.162959,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.232605,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.314137,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.365406,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.443858,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.529618,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.623417,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.757356,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.897093,388.52,16.46,262.47,-4.04
2024/06/05-18:56:12.967567,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.094759,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.127609,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.184988,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.277527,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.359765,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.413485,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.558786,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.607299,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.670060,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.758773,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.842392,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.883483,388.52,16.46,262.47,-4.04
2024/06/05-18:56:13.970188,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.051729,388.53,16.56,262.47,-3.96
2024/06/05-18:56:14.121191,388.53,16.56,262.47,-3.96
2024/06/05-18:56:14.245645,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.350816,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.398980,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.502456,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.579488,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.624565,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.709618,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.791895,388.52,16.46,262.47,-4.04
2024/06/05-18:56:14.897709,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.015052,388.53,16.56,262.47,-3.96
2024/06/05-18:56:15.065609,388.53,16.56,262.47,-3.96
2024/06/05-18:56:15.139140,388.53,16.56,262.47,-3.96
2024/06/05-18:56:15.226847,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.304834,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.352680,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.449620,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.541819,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.615048,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.787763,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.863916,388.52,16.46,262.47,-4.04
2024/06/05-18:56:15.929437,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.044267,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.081133,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.167719,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.246686,388.53,16.56,262.47,-3.96
2024/06/05-18:56:16.324417,388.53,16.56,262.47,-3.96
2024/06/05-18:56:16.400252,388.53,16.56,262.47,-3.96
2024/06/05-18:56:16.522200,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.567954,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.647659,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.734180,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.803603,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.851276,388.52,16.46,262.47,-4.04
2024/06/05-18:56:16.939192,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.015884,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.058922,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.177666,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.295439,388.53,16.56,262.47,-3.96
2024/06/05-18:56:17.354085,388.53,16.56,262.47,-3.96
2024/06/05-18:56:17.449640,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.535665,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.610008,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.705161,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.782352,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.852104,388.52,16.46,262.47,-4.04
2024/06/05-18:56:17.975369,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.037523,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.087987,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.157252,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.239319,388.53,16.56,262.47,-3.96
2024/06/05-18:56:18.325299,388.53,16.56,262.47,-3.96
2024/06/05-18:56:18.410998,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.444967,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.497653,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.585273,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.718583,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.763620,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.816018,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.866512,388.52,16.46,262.47,-4.04
2024/06/05-18:56:18.952857,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.046451,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.130319,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.213837,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.358852,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.410372,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.507690,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.588072,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.680581,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.762956,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.797502,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.843736,388.52,16.46,262.47,-4.04
2024/06/05-18:56:19.931753,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.003166,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.124792,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.200629,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.234912,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.352359,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.424353,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.475736,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.560131,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.636890,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.719532,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.834865,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.897915,388.52,16.46,262.47,-4.04
2024/06/05-18:56:20.940193,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.023692,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.102375,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.187499,388.53,16.56,262.47,-3.96
2024/06/05-18:56:21.264602,388.53,16.56,262.47,-3.96
2024/06/05-18:56:21.350202,388.53,16.56,262.47,-3.96
